index_code,date,close,previous_close,category
000905.SH,20250416,5556.8642,5602.534,down
000905.SH,20250417,5557.0105,5556.8642,flat
000905.SH,20250418,5560.7207,5557.0105,flat
000905.SH,20250421,5642.3805,5560.7207,up
000905.SH,20250422,5624.209,5642.3805,flat
000905.SH,20250423,5634.9487,5624.209,flat
000905.SH,20250424,5605.8796,5634.9487,down
000905.SH,20250425,5627.1804,5605.8796,flat
000905.SH,20250428,5598.2951,5627.1804,down
000905.SH,20250429,5604.9057,5598.2951,flat
000905.SH,20250430,5631.8249,5604.9057,flat
000905.SH,20250506,5740.3338,5631.8249,up
000905.SH,20250507,5750.2911,5740.3338,flat
000905.SH,20250508,5773.8056,5750.2911,flat
000905.SH,20250509,5721.7225,5773.8056,down
000905.SH,20250512,5793.6743,5721.7225,up
000905.SH,20250513,5781.6683,5793.6743,flat
000905.SH,20250514,5799.1191,5781.6683,flat
000905.SH,20250515,5715.2966,5799.1191,down
000905.SH,20250516,5715.8491,5715.2966,flat
000905.SH,20250519,5720.7949,5715.8491,flat
000905.SH,20250520,5747.367,5720.7949,flat
000905.SH,20250521,5757.9225,5747.367,flat
000905.SH,20250522,5703.2797,5757.9225,down
000905.SH,20250523,5653.0436,5703.2797,down
000905.SH,20250526,5669.4609,5653.0436,flat
000905.SH,20250527,5652.1454,5669.4609,flat
000905.SH,20250528,5637.2378,5652.1454,flat
000905.SH,20250529,5719.9101,5637.2378,up
000905.SH,20250530,5671.0723,5719.9101,down
000905.SH,20250603,5694.8385,5671.0723,flat
000905.SH,20250604,5739.0058,5694.8385,up
000905.SH,20250605,5769.9675,5739.0058,up
000905.SH,20250606,5762.0778,5769.9675,flat
000905.SH,20250609,5805.6543,5762.0778,up
000905.SH,20250610,5757.9921,5805.6543,down
000905.SH,20250611,5792.9464,5757.9921,up
000905.SH,20250612,5799.9319,5792.9464,flat
000905.SH,20250613,5740.2397,5799.9319,down
000905.SH,20250616,5767.8083,5740.2397,flat
000905.SH,20250617,5750.9122,5767.8083,flat
000905.SH,20250618,5745.8714,5750.9122,flat
000905.SH,20250619,5676.8317,5745.8714,down
000905.SH,20250620,5639.513,5676.8317,down
000905.SH,20250623,5674.1704,5639.513,up
000905.SH,20250624,5765.8373,5674.1704,up
000905.SH,20250625,5862.5529,5765.8373,up
000905.SH,20250626,5838.2454,5862.5529,flat
000905.SH,20250627,5863.7282,5838.2454,flat
000905.SH,20250630,5915.3876,5863.7282,up
000905.SH,20250701,5934.67,5915.3876,flat
000905.SH,20250702,5892.9505,5934.67,down
000905.SH,20250703,5922.66,5892.9505,up
000905.SH,20250704,5911.4352,5922.66,flat
000905.SH,20250707,5900.4056,5911.4352,flat
000905.SH,20250708,5977.7437,5900.4056,up
000905.SH,20250709,5953.4871,5977.7437,flat
000905.SH,20250710,5983.0505,5953.4871,flat
000905.SH,20250711,6027.0789,5983.0505,up
000905.SH,20250714,6020.8585,6027.0789,flat
000905.SH,20250715,6018.7583,6020.8585,flat
000905.SH,20250716,6017.1947,6018.7583,flat
000905.SH,20250717,6082.4644,6017.1947,up
000905.SH,20250718,6099.6104,6082.4644,flat
000905.SH,20250721,6161.3086,6099.6104,up
000905.SH,20250722,6213.4072,6161.3086,up
000905.SH,20250723,6196.7577,6213.4072,flat
000905.SH,20250724,6293.5984,6196.7577,up
000905.SH,20250725,6299.5908,6293.5984,flat
000905.SH,20250728,6323.4198,6299.5908,flat
000905.SH,20250729,6356.1327,6323.4198,up
000905.SH,20250730,6314.6873,6356.1327,down
000905.SH,20250731,6226.3432,6314.6873,down
000905.SH,20250801,6213.2014,6226.3432,flat
000905.SH,20250804,6261.7313,6213.2014,up
000905.SH,20250805,6303.2359,6261.7313,up
000905.SH,20250806,6357.3769,6303.2359,up
000905.SH,20250807,6337.5425,6357.3769,flat
000905.SH,20250808,6323.4999,6337.5425,flat
000905.SH,20250811,6391.7595,6323.4999,up
000905.SH,20250812,6418.1595,6391.7595,flat
000905.SH,20250813,6508.0978,6418.1595,up
000905.SH,20250814,6429.8462,6508.0978,down
000905.SH,20250815,6568.57,6429.8462,up
000905.SH,20250818,6668.1726,6568.57,up
000905.SH,20250819,6655.3105,6668.1726,flat
000905.SH,20250820,6728.0692,6655.3105,up
000905.SH,20250821,6704.1657,6728.0692,flat
000905.SH,20250822,6822.8469,6704.1657,up
000905.SH,20250825,6951.8955,6822.8469,up
000905.SH,20250826,6964.0653,6951.8955,flat
000905.SH,20250827,6862.5624,6964.0653,down
000905.SH,20250828,7011.1602,6862.5624,up
000905.SH,20250829,7043.9416,7011.1602,flat
000905.SH,20250901,7110.2882,7043.9416,up
000905.SH,20250902,6961.6894,7110.2882,down
000905.SH,20250903,6868.4615,6961.6894,down
000905.SH,20250904,6698.4474,6868.4615,down
000905.SH,20250905,6913.9532,6698.4474,up
000905.SH,20250908,6992.1169,6913.9532,up
000905.SH,20250909,6928.9651,6992.1169,down
000905.SH,20250910,6932.1092,6928.9651,flat
000905.SH,20250911,7122.7051,6932.1092,up
000905.SH,20250912,7147.7489,7122.7051,flat
000905.SH,20250915,7137.3627,7147.7489,flat
000905.SH,20250916,7190.9928,7137.3627,up
000905.SH,20250917,7260.0353,7190.9928,up
000905.SH,20250918,7199.8828,7260.0353,down
000905.SH,20250919,7170.3488,7199.8828,flat
000905.SH,20250922,7225.1281,7170.3488,up
000905.SH,20250923,7180.7137,7225.1281,down
000905.SH,20250924,7323.7093,7180.7137,up
000905.SH,20250925,7341.3238,7323.7093,flat
000905.SH,20250926,7240.9114,7341.3238,down
000905.SH,20250929,7350.5599,7240.9114,up
000905.SH,20250930,7412.3684,7350.5599,up
000905.SH,20251009,7548.9226,7412.3684,up
000905.SH,20251010,7398.2241,7548.9226,down
000905.SH,20251013,7376.5636,7398.2241,flat
000905.SH,20251014,7194.8509,7376.5636,down
000905.SH,20251015,7294.0014,7194.8509,up
000905.SH,20251016,7231.5336,7294.0014,down
000905.SH,20251017,7016.0661,7231.5336,down
000905.SH,20251020,7069.6412,7016.0661,up
000905.SH,20251021,7185.624,7069.6412,up
000905.SH,20251022,7128.4776,7185.624,down
000905.SH,20251023,7142.9536,7128.4776,flat
000905.SH,20251024,7258.5343,7142.9536,up
000905.SH,20251027,7379.3941,7258.5343,up
000905.SH,20251028,7341.0304,7379.3941,down
000905.SH,20251029,7480.9666,7341.0304,up
000905.SH,20251030,7385.7109,7480.9666,down
000905.SH,20251031,7331.0031,7385.7109,down
000905.SH,20251103,7333.6013,7331.0031,flat
000905.SH,20251104,7210.8253,7333.6013,down
000905.SH,20251105,7229.341,7210.8253,flat
000905.SH,20251106,7345.723,7229.341,up
000905.SH,20251107,7327.9108,7345.723,flat
000905.SH,20251110,7343.8017,7327.9108,flat
000905.SH,20251111,7291.6084,7343.8017,down
000905.SH,20251112,7243.2483,7291.6084,down
000905.SH,20251113,7355.2911,7243.2483,up
000905.SH,20251114,7235.4617,7355.2911,down
000905.SH,20251117,7235.3512,7235.4617,flat
000905.SH,20251118,7151.0176,7235.3512,down
000905.SH,20251119,7122.7465,7151.0176,flat
000905.SH,20251120,7061.9497,7122.7465,down
000905.SH,20251121,6817.4103,7061.9497,down
000905.SH,20251124,6868.9664,6817.4103,up
000905.SH,20251125,6954.6034,6868.9664,up
000905.SH,20251126,6965.0453,6954.6034,flat
000905.SH,20251127,6951.2844,6965.0453,flat
000905.SH,20251128,7031.5505,6951.2844,up
000905.SH,20251201,7101.8323,7031.5505,up
000905.SH,20251202,7040.3008,7101.8323,down
000905.SH,20251203,6996.3552,7040.3008,down
000905.SH,20251204,7012.8061,6996.3552,flat
000905.SH,20251205,7097.8389,7012.8061,up
000905.SH,20251208,7172.3671,7097.8389,up
000905.SH,20251209,7121.3256,7172.3671,down
000905.SH,20251210,7155.9944,7121.3256,flat
000905.SH,20251211,7082.8932,7155.9944,down
000905.SH,20251212,7169.791,7082.8932,up
000905.SH,20251215,7113.962,7169.791,down
000905.SH,20251216,7001.3188,7113.962,down
000905.SH,20251217,7137.8339,7001.3188,up
000905.SH,20251218,7100.8359,7137.8339,down
000905.SH,20251219,7169.5511,7100.8359,up
000905.SH,20251222,7255.6607,7169.5511,up
000905.SH,20251223,7256.7864,7255.6607,flat
000905.SH,20251224,7352.0396,7256.7864,up
000905.SH,20251225,7410.7119,7352.0396,up
000905.SH,20251226,7458.8386,7410.7119,up
000905.SH,20251229,7430.6147,7458.8386,flat
000905.SH,20251230,7458.936,7430.6147,flat
000905.SH,20251231,7465.5742,7458.936,flat
000905.SH,20260105,7651.1981,7465.5742,up
000905.SH,20260106,7814.1356,7651.1981,up
000905.SH,20260107,7875.0822,7814.1356,up
000905.SH,20260108,7894.5447,7875.0822,flat
000905.SH,20260109,8056.6858,7894.5447,up
000905.SH,20260112,8249.1275,8056.6858,up
000905.SH,20260113,8143.28,8249.1275,down
000905.SH,20260114,8227.697,8143.28,up
000905.SH,20260115,8223.2683,8227.697,flat
000905.SH,20260116,8232.674,8223.2683,flat
000905.SH,20260119,8287.947,8232.674,up
000905.SH,20260120,8247.8049,8287.947,flat
000905.SH,20260121,8340.1133,8247.8049,up
000905.SH,20260122,8387.595,8340.1133,up
000905.SH,20260123,8590.1659,8387.595,up
000905.SH,20260126,8506.6932,8590.1659,down
000905.SH,20260127,8548.9321,8506.6932,flat
000905.SH,20260128,8601.1644,8548.9321,up
000905.SH,20260129,8517.8429,8601.1644,down
000905.SH,20260130,8370.5203,8517.8429,down
000905.SH,20260202,8037.0456,8370.5203,down
000905.SH,20260203,8286.7005,8037.0456,up
000905.SH,20260204,8299.0574,8286.7005,flat
000905.SH,20260205,8146.1073,8299.0574,down
000905.SH,20260206,8146.4128,8146.1073,flat
000905.SH,20260209,8311.2829,8146.4128,up
000905.SH,20260210,8306.4448,8311.2829,flat
000905.SH,20260211,8325.8107,8306.4448,flat
000905.SH,20260212,8423.5695,8325.8107,up
000905.SH,20260213,8299.585,8423.5695,down
000905.SH,20260224,8392.9098,8299.585,up
000905.SH,20260225,8527.5593,8392.9098,up
000905.SH,20260226,8557.216,8527.5593,flat
000905.SH,20260227,8658.4503,8557.216,up
000905.SH,20260302,8658.3336,8658.4503,flat
000905.SH,20260303,8281.6139,8658.3336,down
000905.SH,20260304,8248.945,8281.6139,flat
000905.SH,20260305,8309.1713,8248.945,up
000905.SH,20260306,8360.3347,8309.1713,up
000905.SH,20260309,8279.4811,8360.3347,down
000905.SH,20260310,8410.303,8279.4811,up
000905.SH,20260311,8403.3296,8410.303,flat
000905.SH,20260312,8359.4721,8403.3296,down
000905.SH,20260313,8239.798,8359.4721,down
000905.SH,20260316,8185.152,8239.798,down
000905.SH,20260317,8016.0262,8185.152,down
000905.SH,20260318,8096.4276,8016.0262,up
000905.SH,20260319,7877.09,8096.4276,down
000905.SH,20260320,7760.0365,7877.09,down
000905.SH,20260323,7440.7451,7760.0365,down
000905.SH,20260324,7597.3732,7440.7451,up
000905.SH,20260325,7767.6654,7597.3732,up
000905.SH,20260326,7642.1302,7767.6654,down
000905.SH,20260327,7737.6144,7642.1302,up
000905.SH,20260330,7753.7234,7737.6144,flat
000905.SH,20260331,7617.3262,7753.7234,down
000905.SH,20260401,7750.0924,7617.3262,up
000905.SH,20260402,7605.2932,7750.0924,down
000905.SH,20260403,7534.938,7605.2932,down
000905.SH,20260407,7571.1106,7534.938,flat
000905.SH,20260408,7945.1527,7571.1106,up
000905.SH,20260409,7898.6329,7945.1527,down
000905.SH,20260410,7969.3646,7898.6329,up
000905.SH,20260413,7967.697,7969.3646,flat
000905.SH,20260414,8088.5687,7967.697,up
000905.SH,20260415,8044.0773,8088.5687,down
000905.SH,20260416,8180.0815,8044.0773,up
000905.SH,20260417,8214.1939,8180.0815,flat
000905.SH,20260420,8290.0224,8214.1939,up
000905.SH,20260421,8270.3266,8290.0224,flat
000905.SH,20260422,8376.1808,8270.3266,up
000905.SH,20260423,8295.207,8376.1808,down
000905.SH,20260424,8247.8759,8295.207,down
000905.SH,20260427,8299.0486,8247.8759,up
000905.SH,20260428,8203.9614,8299.0486,down
000905.SH,20260429,8342.4217,8203.9614,up
000905.SH,20260430,8349.5081,8342.4217,flat
000905.SH,20260506,8588.4399,8349.5081,up
000905.SH,20260507,8696.7989,8588.4399,up
000905.SH,20260508,8694.1709,8696.7989,flat
000905.SH,20260511,8839.7415,8694.1709,up
000905.SH,20260512,8785.9791,8839.7415,down
000905.SH,20260513,8918.239,8785.9791,up
000905.SH,20260514,8670.1574,8918.239,down
000905.SH,20260515,8536.3444,8670.1574,down
000905.SH,20260518,8554.2372,8536.3444,flat
000905.SH,20260519,8627.9461,8554.2372,up
000905.SH,20260520,8656.3062,8627.9461,flat
000905.SH,20260521,8419.8373,8656.3062,down
000905.SH,20260522,8576.9402,8419.8373,up
000905.SH,20260525,8703.8901,8576.9402,up
000905.SH,20260526,8658.6192,8703.8901,down
000905.SH,20260527,8530.9802,8658.6192,down
000905.SH,20260528,8563.2218,8530.9802,flat
000905.SH,20260529,8359.5596,8563.2218,down
000905.SH,20260601,8274.212,8359.5596,down
000905.SH,20260602,8321.4347,8274.212,up
000905.SH,20260603,8362.156,8321.4347,flat
000905.SH,20260604,8356.7444,8362.156,flat
000905.SH,20260605,8251.1407,8356.7444,down
000905.SH,20260608,7963.4529,8251.1407,down
000905.SH,20260609,8176.1785,7963.4529,up
000905.SH,20260610,8063.8637,8176.1785,down
000905.SH,20260611,8035.7788,8063.8637,flat
000905.SH,20260612,8106.203,8035.7788,up
000905.SH,20260615,8406.7479,8106.203,up
000905.SH,20260616,8507.9799,8406.7479,up
000905.SH,20260617,8627.0862,8507.9799,up
000905.SH,20260618,8673.0899,8627.0862,up
000905.SH,20260622,8868.782,8673.0899,up
000905.SH,20260623,8688.5923,8868.782,down
000905.SH,20260624,8842.9378,8688.5923,up
000905.SH,20260625,8938.0113,8842.9378,up
000905.SH,20260626,8703.5652,8938.0113,down
000905.SH,20260629,8821.0944,8703.5652,up
000905.SH,20260630,9031.3788,8821.0944,up
000905.SH,20260701,9028.9326,9031.3788,flat
000905.SH,20260702,8694.1756,9028.9326,down
000905.SH,20260703,8745.2607,8694.1756,up
000905.SH,20260706,8651.1339,8745.2607,down
000905.SH,20260707,8508.7885,8651.1339,down
000905.SH,20260708,8390.0194,8508.7885,down
000905.SH,20260709,8652.787,8390.0194,up
000905.SH,20260710,8503.9705,8652.787,down
000905.SH,20260713,8138.1443,8503.9705,down
000905.SH,20260714,8275.9388,8138.1443,up
000905.SH,20260715,8147.5786,8275.9388,down
000905.SH,20260716,7955.6635,8147.5786,down
000905.SH,20260717,7513.7627,7955.6635,down
000905.SH,20260720,7411.3134,7513.7627,down
000905.SH,20260721,7800.6085,7411.3134,up
000905.SH,20260722,7751.6618,7800.6085,down
000905.SH,20260723,7734.31,7751.6618,flat
000905.SH,20260724,7532.7006,7734.31,down
000905.SH,20260727,7720.5975,7532.7006,up
000905.SH,20260728,7443.4332,7720.5975,down
000905.SH,20260729,7524.5075,7443.4332,up
000905.SH,20260730,7309.5753,7524.5075,down
000905.SH,20260731,7493.985,7309.5753,up
000905.SH,20260803,7414.5227,7493.985,down
000905.SH,20260804,7607.4867,7414.5227,up
000905.SH,20260805,7809.2065,7607.4867,up
000905.SH,20260806,7829.3615,7809.2065,flat
000905.SH,20260807,7980.1245,7829.3615,up
000905.SH,20260810,8030.9483,7980.1245,up
000905.SH,20260811,7967.5386,8030.9483,down
000905.SH,20260812,8045.3099,7967.5386,up
000905.SH,20260813,7968.3809,8045.3099,down
000905.SH,20260814,7990.3277,7968.3809,flat
000905.SH,20260817,8184.6407,7990.3277,up
000905.SH,20260818,8177.1762,8184.6407,flat
000905.SH,20260819,7783.4558,8177.1762,down
000905.SH,20260820,7850.4006,7783.4558,up
000905.SH,20260821,7854.3336,7850.4006,flat
000905.SH,20260824,7717.0851,7854.3336,down
000905.SH,20260825,7710.9365,7717.0851,flat
000905.SH,20260826,7770.5347,7710.9365,up
000905.SH,20260827,7946.3255,7770.5347,up
000905.SH,20260828,7895.4511,7946.3255,down
000905.SH,20260831,7952.0986,7895.4511,up
000905.SH,20260901,7858.5176,7952.0986,down
000905.SH,20260902,7729.2332,7858.5176,down
000905.SH,20260903,7755.3612,7729.2332,flat
000905.SH,20260904,7652.6887,7755.3612,down
000905.SH,20260907,7759.3676,7652.6887,up
000905.SH,20260908,7770.7314,7759.3676,flat
000905.SH,20260909,7768.1055,7770.7314,flat
000905.SH,20260910,7717.7984,7768.1055,down
H30269.CSI,20160104,7407.3642,7881.527,down
H30269.CSI,20160105,7453.2904,7407.3642,up
H30269.CSI,20160106,7601.135,7453.2904,up
H30269.CSI,20160107,7157.0304,7601.135,down
H30269.CSI,20160108,7328.6435,7157.0304,up
H30269.CSI,20160111,6953.5134,7328.6435,down
H30269.CSI,20160112,6964.0599,6953.5134,flat
H30269.CSI,20160113,6870.5915,6964.0599,down
H30269.CSI,20160114,6992.5436,6870.5915,up
H30269.CSI,20160115,6777.6809,6992.5436,down
H30269.CSI,20160118,6778.4967,6777.6809,flat
H30269.CSI,20160119,6962.4179,6778.4967,up
H30269.CSI,20160120,6860.3921,6962.4179,down
H30269.CSI,20160121,6684.6864,6860.3921,down
H30269.CSI,20160122,6748.8206,6684.6864,up
H30269.CSI,20160125,6770.8272,6748.8206,flat
H30269.CSI,20160126,6407.9859,6770.8272,down
H30269.CSI,20160127,6384.7288,6407.9859,flat
H30269.CSI,20160128,6260.1948,6384.7288,down
H30269.CSI,20160129,6431.8022,6260.1948,up
H30269.CSI,20160201,6358.5351,6431.8022,down
H30269.CSI,20160202,6461.8358,6358.5351,up
H30269.CSI,20160203,6421.9821,6461.8358,down
H30269.CSI,20160204,6482.3799,6421.9821,up
H30269.CSI,20160205,6465.979,6482.3799,flat
H30269.CSI,20160215,6419.1294,6465.979,down
H30269.CSI,20160216,6594.6189,6419.1294,up
H30269.CSI,20160217,6636.9089,6594.6189,up
H30269.CSI,20160218,6626.8733,6636.9089,flat
H30269.CSI,20160219,6608.2426,6626.8733,flat
H30269.CSI,20160222,6744.2392,6608.2426,up
H30269.CSI,20160223,6683.1502,6744.2392,down
H30269.CSI,20160224,6725.8456,6683.1502,up
H30269.CSI,20160225,6380.3752,6725.8456,down
H30269.CSI,20160226,6451.0923,6380.3752,up
H30269.CSI,20160229,6346.5588,6451.0923,down
H30269.CSI,20160301,6433.0549,6346.5588,up
H30269.CSI,20160302,6669.194,6433.0549,up
H30269.CSI,20160303,6678.5999,6669.194,flat
H30269.CSI,20160304,6753.765,6678.5999,up
H30269.CSI,20160307,6776.7897,6753.765,flat
H30269.CSI,20160308,6785.9329,6776.7897,flat
H30269.CSI,20160309,6738.9111,6785.9329,down
H30269.CSI,20160310,6644.473,6738.9111,down
H30269.CSI,20160311,6646.3969,6644.473,flat
H30269.CSI,20160314,6723.0124,6646.3969,up
H30269.CSI,20160315,6752.1198,6723.0124,flat
H30269.CSI,20160316,6799.946,6752.1198,up
H30269.CSI,20160317,6827.6922,6799.946,flat
H30269.CSI,20160318,6894.8154,6827.6922,up
H30269.CSI,20160321,6964.6536,6894.8154,up
H30269.CSI,20160322,6942.6795,6964.6536,flat
H30269.CSI,20160323,6932.4826,6942.6795,flat
H30269.CSI,20160324,6850.2008,6932.4826,down
H30269.CSI,20160325,6898.1737,6850.2008,up
H30269.CSI,20160328,6868.3472,6898.1737,flat
H30269.CSI,20160329,6823.7315,6868.3472,down
H30269.CSI,20160330,6969.771,6823.7315,up
H30269.CSI,20160331,6976.596,6969.771,flat
H30269.CSI,20160401,6995.5839,6976.596,flat
H30269.CSI,20160405,7067.1182,6995.5839,up
H30269.CSI,20160406,7042.1526,7067.1182,flat
H30269.CSI,20160407,6956.9149,7042.1526,down
H30269.CSI,20160408,6937.8952,6956.9149,flat
H30269.CSI,20160411,7019.4726,6937.8952,up
H30269.CSI,20160412,6998.8662,7019.4726,flat
H30269.CSI,20160413,7070.5217,6998.8662,up
H30269.CSI,20160414,7095.2045,7070.5217,flat
H30269.CSI,20160415,7086.7699,7095.2045,flat
H30269.CSI,20160418,7013.1495,7086.7699,down
H30269.CSI,20160419,7026.7235,7013.1495,flat
H30269.CSI,20160420,6924.8354,7026.7235,down
H30269.CSI,20160421,6878.5028,6924.8354,down
H30269.CSI,20160422,6923.3221,6878.5028,up
H30269.CSI,20160425,6924.4216,6923.3221,flat
H30269.CSI,20160426,6952.8587,6924.4216,flat
H30269.CSI,20160427,6944.0601,6952.8587,flat
H30269.CSI,20160428,6940.2475,6944.0601,flat
H30269.CSI,20160429,6924.0312,6940.2475,flat
H30269.CSI,20160503,7030.7468,6924.0312,up
H30269.CSI,20160504,7017.391,7030.7468,flat
H30269.CSI,20160505,7022.4498,7017.391,flat
H30269.CSI,20160506,6872.3428,7022.4498,down
H30269.CSI,20160509,6763.759,6872.3428,down
H30269.CSI,20160510,6785.4394,6763.759,flat
H30269.CSI,20160511,6833.0385,6785.4394,up
H30269.CSI,20160512,6859.29,6833.0385,flat
H30269.CSI,20160513,6826.9152,6859.29,flat
H30269.CSI,20160516,6860.4941,6826.9152,flat
H30269.CSI,20160517,6834.3887,6860.4941,flat
H30269.CSI,20160518,6785.295,6834.3887,down
H30269.CSI,20160519,6784.2706,6785.295,flat
H30269.CSI,20160520,6791.9767,6784.2706,flat
H30269.CSI,20160523,6809.5598,6791.9767,flat
H30269.CSI,20160524,6780.7186,6809.5598,flat
H30269.CSI,20160525,6781.4585,6780.7186,flat
H30269.CSI,20160526,6791.3329,6781.4585,flat
H30269.CSI,20160527,6804.594,6791.3329,flat
H30269.CSI,20160530,6819.4213,6804.594,flat
H30269.CSI,20160531,6986.9234,6819.4213,up
H30269.CSI,20160601,6972.6647,6986.9234,flat
H30269.CSI,20160602,6958.8583,6972.6647,flat
H30269.CSI,20160603,6997.4679,6958.8583,up
H30269.CSI,20160606,6982.5325,6997.4679,flat
H30269.CSI,20160607,6974.1946,6982.5325,flat
H30269.CSI,20160608,6937.129,6974.1946,down
H30269.CSI,20160613,6777.073,6937.129,down
H30269.CSI,20160614,6799.3829,6777.073,flat
H30269.CSI,20160615,6871.3977,6799.3829,up
H30269.CSI,20160616,6823.9498,6871.3977,down
H30269.CSI,20160617,6873.3982,6823.9498,up
H30269.CSI,20160620,6891.2537,6873.3982,flat
H30269.CSI,20160621,6885.579,6891.2537,flat
H30269.CSI,20160622,6921.0046,6885.579,up
H30269.CSI,20160623,6872.1671,6921.0046,down
H30269.CSI,20160624,6777.4816,6872.1671,down
H30269.CSI,20160627,6835.0021,6777.4816,up
H30269.CSI,20160628,6853.3408,6835.0021,flat
H30269.CSI,20160629,6881.6985,6853.3408,flat
H30269.CSI,20160630,6891.187,6881.6985,flat
